Date,LakeLevel,Temperature,Windspeed,Humidity,Precipitation,Groundwater
1972-02-12,20.03,2.86,10.45,88.88,0.02,
1972-02-13,20.03,2.17,7.29,90.17,0.0,
1972-02-14,20.03,2.16,5.65,89.5,0.0,
1972-02-15,20.03,2.68,9.66,91.33,0.03,
1972-02-16,20.03,1.81,13.35,86.46,0.0,
1972-02-17,20.04,1.58,11.45,84.58,0.0,
1972-02-18,20.04,2.44,9.16,88.33,0.0,
1972-02-19,20.04,3.23,13.17,94.17,0.0,
1972-02-20,20.04,5.01,15.85,86.17,0.03,
1972-02-21,20.04,4.01,7.5,87.08,0.02,
1972-02-22,20.04,3.02,7.2,93.42,0.02,
1972-02-23,20.04,2.93,10.55,95.83,0.0,
1972-02-24,20.04,3.18,15.98,87.5,0.02,
1972-02-25,20.04,3.9,16.8,82.46,0.0,
1972-02-26,20.04,4.03,11.61,90.79,0.08,
1972-02-27,20.04,2.99,6.01,92.21,0.01,
1972-02-28,20.04,3.31,3.68,91.54,0.01,
1972-02-29,20.04,2.54,5.13,88.83,0.02,
1972-03-01,20.04,2.2,11.23,90.54,0.08,
1972-03-02,20.04,2.3,13.79,91.17,0.09,
1972-03-03,20.04,2.32,14.78,82.08,0.03,
1972-03-04,20.04,5.01,18.6,78.17,0.0,
1972-03-05,20.04,5.51,19.98,76.46,0.0,
1972-03-06,20.05,7.22,14.71,75.88,0.02,
1972-03-07,20.05,6.68,9.75,81.21,0.03,
1972-03-08,20.05,6.2,6.54,91.0,0.14,
1972-03-09,20.05,4.59,10.71,86.08,0.0,
1972-03-10,20.05,2.84,18.12,81.92,0.05,
1972-03-11,20.05,-0.98,27.64,54.42,0.03,
1972-03-12,20.06,-2.38,21.18,41.38,0.0,
1972-03-13,20.06,0.66,17.77,50.92,0.0,
1972-03-14,20.06,3.96,11.92,62.67,0.0,
1972-03-15,20.06,5.68,5.99,82.17,0.0,
1972-03-16,20.06,7.09,11.94,76.08,0.0,
1972-03-17,20.06,9.28,19.05,69.83,0.0,
1972-03-18,20.06,8.85,17.44,71.0,0.0,
1972-03-19,20.07,9.03,11.18,74.46,0.0,
1972-03-20,20.07,9.16,5.53,79.88,0.0,
1972-03-21,20.07,7.06,9.55,86.71,0.0,
1972-03-22,20.07,6.82,13.53,76.96,0.0,
1972-03-23,20.07,7.77,26.2,77.96,0.0,
1972-03-24,20.07,4.42,22.96,57.54,0.0,
1972-03-25,20.07,4.26,11.08,79.42,0.0,
1972-03-26,20.07,7.92,12.08,79.0,0.03,
1972-03-27,20.07,7.2,24.35,81.83,0.47,
1972-03-28,20.07,4.29,24.83,77.75,0.16,
1972-03-29,20.07,3.7,22.63,79.67,0.17,
1972-03-30,20.08,5.22,18.96,79.62,0.11,
1972-03-31,20.08,9.16,22.53,78.67,0.23,
1972-04-01,20.08,6.31,15.55,78.62,0.14,
1972-04-02,20.08,5.42,10.87,82.71,0.24,
1972-04-03,20.08,9.43,24.3,84.0,0.3,
1972-04-04,20.08,7.98,16.82,70.21,0.0,
1972-04-05,20.08,10.98,17.12,73.25,0.12,
1972-04-06,20.08,8.22,19.25,75.29,0.13,
1972-04-07,20.08,8.3,17.07,85.25,0.17,
1972-04-08,20.08,10.66,18.04,71.67,0.0,
1972-04-09,20.08,8.9,16.36,64.33,0.01,
1972-04-10,20.08,9.27,12.85,67.62,0.0,
1972-04-11,20.08,9.27,13.01,72.46,0.1,
1972-04-12,20.08,7.05,10.49,85.79,0.17,
1972-04-13,20.08,8.74,8.78,73.42,0.0,
1972-04-14,20.08,8.76,6.4,74.58,0.0,
1972-04-15,20.08,7.48,10.49,81.79,0.09,
1972-04-16,20.08,7.2,9.88,83.46,0.0,
1972-04-17,20.08,7.21,13.66,80.54,0.01,
1972-04-18,20.08,5.75,8.03,81.79,0.05,
1972-04-19,20.08,6.27,8.78,87.5,0.25,
1972-04-20,20.08,7.19,14.4,79.5,0.0,
1972-04-21,20.08,8.57,13.06,71.88,0.0,
1972-04-22,20.08,8.74,17.85,71.71,0.01,
1972-04-23,20.08,8.03,10.43,66.96,0.0,
1972-04-24,20.08,5.2,17.62,74.75,0.19,
1972-04-25,20.08,2.16,13.46,62.62,0.03,
1972-04-26,20.08,3.63,16.38,82.54,0.07,
1972-04-27,20.08,6.34,18.65,73.62,0.08,
1972-04-28,20.08,5.21,14.14,81.42,0.06,
1972-04-29,20.08,6.94,14.85,72.33,0.01,
1972-04-30,20.08,12.81,17.06,56.79,0.0,
1972-05-01,20.08,13.89,17.29,59.75,0.0,
1972-05-02,20.08,15.18,14.79,64.25,0.0,
1972-05-03,20.08,14.37,14.33,60.0,0.02,
1972-05-04,20.09,11.4,14.64,81.42,0.06,
1972-05-05,20.09,12.58,10.72,79.58,0.03,
1972-05-06,20.09,13.85,8.33,78.12,0.04,
1972-05-07,20.09,13.44,11.47,79.0,0.06,
1972-05-08,20.09,12.57,11.87,71.46,0.0,
1972-05-09,20.1,13.04,12.75,67.21,0.0,
1972-05-10,20.1,12.57,9.84,76.17,0.43,
1972-05-11,20.1,9.25,11.41,90.67,0.12,
1972-05-12,20.1,7.99,10.53,89.0,0.18,
1972-05-13,20.1,7.95,6.61,86.71,0.11,
1972-05-14,20.1,8.31,7.09,79.79,0.07,
1972-05-15,20.1,8.6,9.57,81.96,0.09,
1972-05-16,20.1,7.98,19.54,84.71,0.43,
1972-05-17,20.1,11.53,13.02,78.88,0.22,
1972-05-18,20.1,11.58,8.92,81.38,0.03,
1972-05-19,20.12,12.63,9.03,90.46,0.37,
1972-05-20,20.18,10.48,20.12,96.46,1.93,
1972-05-21,20.22,12.7,17.38,73.46,0.21,
1972-05-22,20.22,14.38,8.11,72.04,0.0,
1972-05-23,20.22,16.27,6.42,71.25,0.0,
1972-05-24,20.22,16.26,8.05,80.38,0.33,
1972-05-25,20.22,14.39,15.57,78.67,0.2,
1972-05-26,20.22,13.72,17.83,77.17,0.15,
1972-05-27,20.22,12.15,21.22,68.5,0.15,
1972-05-28,20.22,11.02,19.1,78.79,0.25,
1972-05-29,20.22,12.42,15.7,76.88,0.07,
1972-05-30,20.22,12.85,12.8,72.12,0.05,
1972-05-31,20.22,12.58,15.33,64.29,0.02,
1972-06-01,20.22,12.14,11.45,70.79,0.05,
1972-06-02,20.22,12.15,5.86,77.92,0.02,
1972-06-03,20.22,14.07,9.31,74.58,0.01,
1972-06-04,20.22,18.57,14.94,66.08,0.0,
1972-06-05,20.21,20.92,15.38,69.12,0.0,
1972-06-06,20.21,22.78,16.14,69.21,0.0,
1972-06-07,20.21,18.25,13.35,72.38,0.05,
1972-06-08,20.21,15.38,17.18,77.88,0.34,
1972-06-09,20.21,14.66,7.37,68.38,0.02,
1972-06-10,20.21,16.0,11.66,76.83,0.33,
1972-06-11,20.2,14.25,7.21,87.0,0.18,
1972-06-12,20.2,16.72,10.42,87.33,0.26,
1972-06-13,20.2,13.34,10.22,88.33,0.83,
1972-06-14,20.2,14.09,7.02,78.62,0.0,
1972-06-15,20.2,14.42,8.3,73.38,0.0,
1972-06-16,20.2,13.97,11.59,72.0,0.0,
1972-06-17,20.2,14.28,8.94,72.79,0.0,
1972-06-18,20.2,16.22,8.8,70.75,0.01,
1972-06-19,20.19,17.22,13.85,71.46,0.05,
1972-06-20,20.19,13.96,13.93,79.88,0.26,
1972-06-21,20.19,14.65,10.11,71.17,0.0,
1972-06-22,20.19,15.75,11.19,76.54,0.06,
1972-06-23,20.19,13.81,15.17,75.62,0.4,
1972-06-24,20.19,13.03,9.4,74.08,0.12,
1972-06-25,20.19,13.96,9.38,74.12,0.0,
1972-06-26,20.19,17.19,12.7,64.62,0.0,
1972-06-27,20.19,18.42,7.88,74.04,0.0,
1972-06-28,20.19,20.02,5.91,81.62,0.11,
1972-06-29,20.19,18.38,12.47,88.33,0.28,
1972-06-30,20.18,19.14,7.38,82.12,0.14,
1972-07-01,20.18,14.08,17.18,78.58,0.16,
1972-07-02,20.18,15.04,11.28,70.58,0.03,
1972-07-03,20.18,13.77,10.1,82.38,0.1,
1972-07-04,20.18,15.67,10.16,75.29,0.01,
1972-07-05,20.18,18.1,5.53,74.33,0.0,
1972-07-06,20.18,20.25,7.16,66.96,0.0,
1972-07-07,20.17,19.35,12.82,76.21,0.01,
1972-07-08,20.17,18.81,10.97,71.54,0.0,
1972-07-09,20.17,21.73,9.47,72.29,0.0,
1972-07-10,20.17,19.97,15.05,80.08,0.74,
1972-07-11,20.17,14.3,13.19,77.04,0.04,
1972-07-12,20.17,16.13,15.37,68.62,0.0,
1972-07-13,20.17,16.25,14.3,67.79,0.0,
1972-07-14,20.17,16.68,7.52,74.5,0.01,
1972-07-15,20.16,18.6,13.55,82.25,0.3,
1972-07-16,20.16,22.9,15.42,83.79,0.4,
1972-07-17,20.16,24.27,11.08,80.67,0.04,
1972-07-18,20.16,23.95,10.78,78.83,0.02,
1972-07-19,20.16,23.8,11.95,74.79,0.0,
1972-07-20,20.16,23.34,9.9,74.21,0.0,
1972-07-21,20.16,23.56,10.4,76.96,0.01,
1972-07-22,20.15,23.98,9.41,71.58,0.03,
1972-07-23,20.15,22.57,5.06,84.25,0.18,
1972-07-24,20.15,22.31,3.74,81.83,0.0,
1972-07-25,20.15,22.26,9.98,79.17,0.03,
1972-07-26,20.14,18.82,13.07,70.42,0.02,
1972-07-27,20.14,16.83,8.34,67.67,0.0,
1972-07-28,20.14,18.07,8.68,75.08,0.01,
1972-07-29,20.14,17.74,6.69,91.88,0.19,
1972-07-30,20.14,17.88,6.16,91.79,0.49,
1972-07-31,20.14,17.73,12.13,81.42,0.06,
1972-08-01,20.13,18.45,6.87,75.75,0.02,
1972-08-02,20.13,18.14,7.45,74.21,0.01,
1972-08-03,20.12,16.74,10.58,77.54,0.14,
1972-08-04,20.11,15.62,17.35,66.29,0.01,
1972-08-05,20.1,16.8,11.84,72.71,0.05,
1972-08-06,20.1,18.31,6.06,74.92,0.0,
1972-08-07,20.1,20.03,9.0,71.33,0.0,
1972-08-08,20.1,21.59,7.4,75.29,0.02,
1972-08-09,20.1,21.19,9.01,80.04,0.1,
1972-08-10,20.1,19.82,6.08,83.38,0.34,
1972-08-11,20.11,18.74,13.49,88.38,0.8,
1972-08-12,20.11,16.06,8.67,72.08,0.0,
1972-08-13,20.11,19.15,15.08,70.08,0.09,
1972-08-14,20.12,23.28,10.2,79.46,0.0,
1972-08-15,20.12,22.25,12.35,83.62,0.0,
1972-08-16,20.13,17.39,13.55,87.25,0.19,
1972-08-17,20.14,16.25,10.74,72.54,0.0,
1972-08-18,20.14,14.18,13.27,84.42,0.79,
1972-08-19,20.14,13.11,12.14,73.79,0.0,
1972-08-20,20.14,14.75,17.62,77.75,0.07,
1972-08-21,20.14,15.77,21.14,73.88,0.07,
1972-08-22,20.13,14.32,17.09,80.08,0.25,
1972-08-23,20.13,14.66,13.7,75.88,0.0,
1972-08-24,20.12,14.04,15.88,75.54,0.07,
1972-08-25,20.12,14.58,14.67,69.75,0.03,
1972-08-26,20.11,14.36,8.61,76.0,0.02,
1972-08-27,20.11,15.41,5.44,76.04,0.02,
1972-08-28,20.11,15.36,6.5,74.08,0.0,
1972-08-29,20.11,14.6,8.66,73.0,0.0,
1972-08-30,20.1,14.4,12.38,80.25,0.02,
1972-08-31,20.1,14.28,11.84,82.42,0.04,
1972-09-01,20.1,12.73,18.18,89.83,0.3,
1972-09-02,20.1,14.03,14.08,84.08,0.01,
1972-09-03,20.1,15.63,5.64,79.54,0.02,
1972-09-04,20.1,15.79,5.8,80.88,0.0,
1972-09-05,20.1,14.8,5.45,79.12,0.0,
1972-09-06,20.1,16.0,5.86,79.71,0.0,
1972-09-07,20.1,17.54,6.9,83.58,0.02,
1972-09-08,20.1,17.92,7.65,83.96,0.13,
1972-09-09,20.1,17.79,10.91,87.42,0.0,
1972-09-10,20.1,18.47,11.35,86.21,0.18,
1972-09-11,20.1,12.87,19.1,75.83,0.06,
1972-09-12,20.1,11.17,13.06,75.79,0.02,
1972-09-13,20.1,10.81,6.38,83.38,0.01,
1972-09-14,20.09,10.47,6.29,85.04,0.01,
1972-09-15,20.09,10.75,10.22,77.62,0.04,
1972-09-16,20.09,9.29,6.09,77.33,0.02,
1972-09-17,20.09,10.67,6.89,79.75,0.18,
1972-09-18,20.09,10.2,8.24,82.79,0.11,
1972-09-19,20.09,9.96,5.77,76.0,0.0,
1972-09-20,20.09,11.27,4.71,79.46,0.0,
1972-09-21,20.09,12.12,6.69,73.38,0.0,
1972-09-22,20.09,10.99,12.92,84.67,0.2,
1972-09-23,20.09,9.74,17.75,86.83,0.28,
1972-09-24,20.09,9.18,17.43,78.79,0.01,
1972-09-25,20.08,9.01,12.01,85.21,0.12,
1972-09-26,20.08,10.37,11.48,87.79,0.1,
1972-09-27,20.08,9.63,12.7,88.04,0.15,
1972-09-28,20.08,7.12,11.78,79.96,0.03,
1972-09-29,20.08,7.8,11.71,78.42,0.01,
1972-09-30,20.08,8.39,8.69,73.08,0.0,
1972-10-01,20.08,7.92,9.08,77.21,0.0,
1972-10-02,20.08,7.31,7.03,77.62,0.0,
1972-10-03,20.08,6.8,8.09,76.67,0.0,
1972-10-04,20.08,5.13,5.69,78.29,0.0,
1972-10-05,20.08,6.29,6.48,78.42,0.0,
1972-10-06,20.07,8.76,7.08,79.04,0.0,
1972-10-07,20.07,10.43,13.27,80.12,0.0,
1972-10-08,20.07,9.83,9.84,85.12,0.0,
1972-10-09,20.06,9.16,9.25,89.12,0.0,
1972-10-10,20.06,9.5,9.83,87.38,0.0,
1972-10-11,20.06,9.73,8.48,88.83,0.0,
1972-10-12,20.06,7.99,8.56,82.33,0.0,
1972-10-13,20.06,7.09,12.38,83.46,0.0,
1972-10-14,20.06,7.86,9.17,86.71,0.0,
1972-10-15,20.06,9.24,13.35,83.42,0.01,
1972-10-16,20.06,8.71,6.12,87.67,0.0,
1972-10-17,20.04,7.86,10.9,86.96,0.0,
1972-10-18,20.04,6.96,22.88,63.92,0.02,
1972-10-19,20.04,4.02,14.73,70.92,0.0,
1972-10-20,20.04,5.3,15.32,76.67,0.07,
1972-10-21,20.04,3.02,12.3,86.25,0.13,
1972-10-22,20.04,1.83,12.25,92.42,0.21,
1972-10-23,20.05,6.07,14.46,96.04,0.13,
1972-10-24,20.06,8.03,25.4,76.88,0.04,
1972-10-25,20.06,7.26,12.23,83.75,0.01,
1972-10-26,20.06,6.9,11.1,81.17,0.0,
1972-10-27,20.06,7.67,10.96,92.38,0.02,
1972-10-28,20.06,8.31,6.7,93.12,0.09,
1972-10-29,20.06,9.43,7.88,96.33,0.1,
1972-10-30,20.06,8.79,3.72,89.33,0.0,
1972-10-31,20.06,8.97,10.26,90.67,0.0,
1972-11-01,20.06,7.56,9.23,91.33,0.0,
1972-11-02,20.06,9.23,16.24,91.46,0.0,
1972-11-03,20.06,9.06,11.32,94.42,0.02,
1972-11-04,20.06,8.21,14.09,97.33,0.05,
1972-11-05,20.06,8.96,14.84,97.42,0.08,
1972-11-06,20.07,9.99,14.81,96.12,0.06,
1972-11-07,20.07,10.92,15.18,93.58,0.05,
1972-11-08,20.07,9.83,14.04,88.29,0.08,
1972-11-09,20.07,8.52,10.47,87.25,0.0,
1972-11-10,20.07,10.26,22.29,74.88,0.0,
1972-11-11,20.07,7.32,16.69,81.21,0.27,
1972-11-12,20.07,3.72,18.07,84.46,0.11,
1972-11-13,20.07,4.97,35.49,81.25,0.43,
1972-11-14,20.08,4.44,20.17,82.62,0.03,
1972-11-15,20.08,2.07,15.74,87.08,0.02,
1972-11-16,20.08,2.88,19.68,76.58,0.0,
1972-11-17,20.08,1.73,13.55,84.0,0.02,
1972-11-18,20.08,1.38,13.96,90.62,0.1,
1972-11-19,20.08,-0.57,10.06,85.0,0.0,
1972-11-20,20.08,1.26,22.04,79.33,0.14,
1972-11-21,20.09,5.7,21.11,87.21,0.23,
1972-11-22,20.09,5.54,22.11,80.67,0.04,
1972-11-23,20.09,4.76,15.82,88.0,0.03,
1972-11-24,20.09,2.4,13.25,90.46,0.12,
1972-11-25,20.09,0.81,17.92,84.42,0.0,
1972-11-26,20.09,0.54,16.61,92.92,0.01,
1972-11-27,20.09,2.12,20.96,89.04,0.06,
1972-11-28,20.09,3.12,19.95,80.67,0.02,
1972-11-29,20.09,4.14,23.88,73.04,0.0,
1972-11-30,20.09,4.33,16.62,78.5,0.0,
1972-12-01,20.1,3.94,12.91,91.25,0.01,
1972-12-02,20.1,4.22,15.85,90.75,0.0,
1972-12-03,20.1,4.26,12.53,92.38,0.0,
1972-12-04,20.1,5.41,12.29,91.75,0.13,
1972-12-05,20.1,4.69,16.81,84.62,0.0,
1972-12-06,20.1,7.16,20.8,77.5,0.02,
1972-12-07,20.1,7.04,19.47,73.54,0.12,
1972-12-08,20.1,5.45,13.11,91.29,0.03,
1972-12-09,20.11,3.69,10.69,91.75,0.0,
1972-12-10,20.11,4.6,16.42,84.67,0.05,
1972-12-11,20.11,3.71,17.38,87.71,0.05,
1972-12-12,20.12,2.17,13.45,88.79,0.0,
1972-12-13,20.12,2.56,15.34,86.88,0.0,
1972-12-14,20.12,6.75,11.62,85.04,0.0,
1972-12-15,20.13,5.1,8.22,87.75,0.0,
1972-12-16,20.12,-0.17,9.1,89.58,0.0,
1972-12-17,20.13,-1.01,3.52,96.46,0.0,
1972-12-18,20.13,1.4,5.73,97.46,0.0,
1972-12-19,20.13,3.02,9.77,92.54,0.0,
1972-12-20,20.13,-1.0,10.59,91.71,0.0,
1972-12-21,20.13,-2.57,10.99,82.12,0.0,
1972-12-22,20.12,-2.88,9.55,79.92,0.0,
1972-12-23,20.12,-2.52,9.8,78.08,0.0,
1972-12-24,20.13,-2.2,11.24,85.88,0.0,
1972-12-25,20.13,-2.5,7.91,86.58,0.0,
1972-12-26,20.13,-3.53,14.16,86.0,0.0,
1972-12-27,20.13,-0.28,23.56,77.29,0.0,
1972-12-28,20.13,1.02,23.4,42.71,0.0,
1972-12-29,20.13,-1.0,19.1,43.5,0.0,
1972-12-30,20.13,-3.05,12.45,64.96,0.0,
1972-12-31,20.13,-2.34,13.38,66.92,0.0,
