Date,LakeLevel,Temperature,Windspeed,Humidity,Precipitation
2009-03-25,20.04,0.31,12.15,63.58,0
2009-03-26,20.04,3.27,10.24,71.71,0.02
2009-03-27,20.04,6.59,15.88,80.25,0.14
2009-03-28,20.04,6.03,14.71,81.38,0.13
2009-03-29,20.04,5.77,13.84,76.75,0
2009-03-30,20.04,4.36,5.58,85.83,0
2009-03-31,20.04,6.73,7.12,74.42,0
2009-04-01,20.04,7.81,7.43,71.96,0
2009-04-02,20.04,8.3,14.98,72.46,0
2009-04-03,20.04,10.09,9.55,68.79,0
2009-04-04,20.04,12.9,9.1,75.83,0
2009-04-05,20.04,10.89,9.57,76.71,0
2009-04-06,20.04,10.68,10.0,72.75,0
2009-04-07,20.04,13.35,10.3,72.0,0.01
2009-04-08,20.04,13.0,6.92,80.71,0.11
2009-04-09,20.04,12.14,8.35,76.29,0.07
2009-04-10,20.04,12.65,15.46,69.67,0
2009-04-11,20.04,12.22,17.37,59.75,0
2009-04-12,20.04,11.12,15.24,73.58,0
2009-04-13,20.04,11.95,14.02,73.79,0
2009-04-14,20.03,12.59,11.72,72.08,0
2009-04-15,20.03,13.5,13.04,63.71,0
2009-04-16,20.03,12.8,19.91,56.38,0
2009-04-17,20.02,12.05,18.2,62.0,0.17
2009-04-18,20.02,10.92,13.06,66.88,0.1
2009-04-19,20.02,8.04,14.14,50.38,0
2009-04-20,20.02,9.12,8.25,61.17,0
2009-04-21,20.02,10.49,9.71,62.0,0
2009-04-22,20.01,9.7,10.05,73.92,0.12
2009-04-23,20.01,9.68,7.42,74.0,0.0
2009-04-24,20.01,11.18,10.56,59.5,0
2009-04-25,20.01,13.25,16.01,50.88,0
2009-04-26,20.0,15.94,15.69,54.46,0
2009-04-27,20.0,17.85,15.95,51.75,0
2009-04-28,20.0,17.88,19.05,49.33,0
2009-04-29,20.0,16.98,12.63,47.5,0.01
2009-04-30,19.99,16.48,10.61,58.04,0.02
2009-05-01,19.99,14.87,12.9,58.88,0
2009-05-02,19.99,14.09,5.25,53.33,0
2009-05-03,19.98,15.78,7.42,54.29,0.01
2009-05-04,19.98,10.92,15.09,63.25,0.02
2009-05-05,19.98,8.57,14.88,80.38,0.12
2009-05-06,19.98,10.81,21.5,79.83,0.25
2009-05-07,19.98,12.16,12.21,70.58,0.03
2009-05-08,19.98,14.63,12.48,76.92,0.18
2009-05-09,19.99,13.46,11.5,59.33,0.0
2009-05-10,20.0,14.8,10.69,65.58,0.24
2009-05-11,20.0,12.55,10.86,68.42,0
2009-05-12,20.0,10.62,13.06,64.75,0
2009-05-13,20.0,11.43,11.12,58.29,0
2009-05-14,19.99,11.65,14.55,52.12,0
2009-05-15,19.99,13.31,17.55,45.42,0
2009-05-16,19.99,12.65,11.53,64.75,0.19
2009-05-17,19.99,14.4,10.78,68.62,0
2009-05-18,19.99,16.09,7.18,75.92,0.17
2009-05-19,19.99,16.29,4.42,75.42,0.04
2009-05-20,19.99,16.7,5.83,72.79,0.02
2009-05-21,19.99,17.57,8.6,78.17,0.2
2009-05-22,19.99,14.7,12.52,69.33,0.05
2009-05-23,19.99,12.94,16.82,66.62,0.0
2009-05-24,19.98,16.68,8.65,62.96,0
2009-05-25,19.98,17.29,7.02,65.67,0
2009-05-26,19.98,20.49,12.96,69.04,0.5
2009-05-27,19.99,14.67,18.88,63.42,0.35
2009-05-28,19.99,12.8,19.76,67.17,0.38
2009-05-29,19.99,12.23,24.44,66.67,0.05
2009-05-30,20.0,13.75,14.38,82.92,0.35
2009-05-31,20.0,16.45,12.54,85.67,0.12
2009-06-01,20.0,17.0,8.21,79.75,0.03
2009-06-02,20.01,17.44,10.79,69.71,0.0
2009-06-03,20.01,12.69,21.22,66.83,0.12
2009-06-04,20.0,10.6,17.12,71.58,0.15
2009-06-05,20.0,10.62,16.79,61.29,0.02
2009-06-06,20.0,11.64,11.51,66.92,0.14
2009-06-07,20.0,11.16,9.95,87.5,0.08
2009-06-08,20.0,13.89,11.6,75.5,0.13
2009-06-09,20.0,15.93,10.87,78.12,0.28
2009-06-10,20.0,16.67,14.4,71.79,0.02
2009-06-11,20.0,14.13,18.92,83.5,0.57
2009-06-12,20.0,12.2,24.8,63.83,0.04
2009-06-13,20.0,13.77,24.96,57.71,0
2009-06-14,20.0,15.0,12.23,64.29,0
2009-06-15,20.0,17.07,9.81,74.79,0.16
2009-06-16,20.0,14.88,12.5,73.12,0.52
2009-06-17,20.0,13.67,10.34,61.83,0
2009-06-18,20.0,16.66,12.38,68.71,0.06
2009-06-19,20.0,15.77,11.45,68.88,0
2009-06-20,20.0,14.31,12.46,65.67,0.01
2009-06-21,20.0,14.08,7.04,77.12,0.04
2009-06-22,20.0,14.92,12.92,82.46,0.13
2009-06-23,20.0,16.08,23.67,67.5,0
2009-06-24,20.0,17.51,21.5,71.25,0
2009-06-25,20.0,17.8,12.89,84.96,0.24
2009-06-26,20.0,18.95,15.91,85.5,0.16
2009-06-27,20.0,18.53,14.16,77.75,0.05
2009-06-28,19.99,17.81,10.8,79.71,0.0
2009-06-29,19.99,19.19,8.09,82.5,0.0
2009-06-30,19.99,20.72,4.85,86.75,0.16
2009-07-01,20.01,21.6,4.15,84.79,0.02
2009-07-02,20.02,21.98,7.42,82.5,0.23
2009-07-03,20.01,22.31,6.54,73.67,0
2009-07-04,20.01,21.81,10.0,77.67,0.14
2009-07-05,20.02,20.11,12.16,76.5,0.0
2009-07-06,20.01,19.97,7.27,75.96,0.04
2009-07-07,20.01,19.35,10.45,72.75,0.09
2009-07-08,20.0,17.21,14.48,74.21,0.22
2009-07-09,20.0,16.32,19.55,66.79,0.0
2009-07-10,20.0,14.78,16.49,72.5,0.32
2009-07-11,20.0,14.85,15.92,72.79,0.1
2009-07-12,20.0,15.82,8.35,74.96,0.03
2009-07-13,20.0,19.06,8.93,71.0,0.12
2009-07-14,19.99,20.45,6.8,70.96,0.04
2009-07-15,19.99,21.83,11.37,76.62,0
2009-07-16,19.98,22.07,8.52,64.25,0
2009-07-17,19.98,22.46,12.03,67.04,0.13
2009-07-18,20.0,18.11,13.76,84.54,0.83
2009-07-19,20.0,17.09,14.38,73.96,0.05
2009-07-20,20.0,16.9,16.74,76.08,0.2
2009-07-21,20.0,18.12,11.07,67.58,0.01
2009-07-22,20.0,21.17,10.13,76.54,0.14
2009-07-23,20.0,22.54,14.45,77.83,0.37
2009-07-24,20.01,18.76,11.65,79.71,0.33
2009-07-25,20.01,15.97,15.09,79.21,0.22
2009-07-26,20.01,16.44,16.16,66.08,0
2009-07-27,20.0,19.66,12.1,59.62,0
2009-07-28,20.0,19.43,13.16,64.54,0.02
2009-07-29,19.99,19.63,9.5,62.67,0
2009-07-30,19.99,20.2,15.51,58.17,0.01
2009-07-31,19.99,17.66,9.45,57.38,0
2009-08-01,19.98,18.49,9.42,58.88,0
2009-08-02,19.98,22.78,8.52,58.46,0
2009-08-03,19.98,18.18,12.7,86.42,0.8
2009-08-04,19.98,18.25,12.09,74.58,0
2009-08-05,19.97,19.36,9.62,75.5,0
2009-08-06,19.97,19.55,9.17,77.79,0
2009-08-07,19.97,21.5,10.51,66.21,0
2009-08-08,19.97,21.7,10.76,55.75,0
2009-08-09,19.96,20.82,10.51,54.12,0
2009-08-10,19.96,21.04,10.12,57.62,0
2009-08-11,19.95,19.5,12.31,74.0,0.03
2009-08-12,19.95,18.21,14.94,71.79,0.04
2009-08-13,19.95,18.03,15.45,64.0,0
2009-08-14,19.94,16.55,12.9,60.21,0
2009-08-15,19.94,19.35,9.96,58.58,0
2009-08-16,19.93,23.0,12.31,54.62,0
2009-08-17,19.92,21.41,8.75,62.79,0.01
2009-08-18,19.92,18.9,16.89,61.29,0
2009-08-19,19.91,19.68,5.93,59.92,0
2009-08-20,19.9,23.12,15.23,50.83,0
2009-08-21,19.9,20.87,9.83,75.04,0.37
2009-08-22,19.92,18.16,9.55,74.04,0
2009-08-23,19.92,17.63,6.79,63.42,0
2009-08-24,19.92,19.09,15.72,52.21,0
2009-08-25,19.91,21.81,11.65,59.71,0
2009-08-26,19.92,21.37,8.81,66.04,0.01
2009-08-27,19.92,22.6,7.66,60.88,0.0
2009-08-28,19.91,23.17,14.05,57.42,0
2009-08-29,19.91,17.65,14.8,51.17,0.02
2009-08-30,19.9,15.46,15.02,59.5,0
2009-08-31,19.9,17.5,8.93,59.79,0
2009-09-01,19.9,22.01,14.72,50.75,0
2009-09-02,19.89,20.85,10.28,60.12,0.04
2009-09-03,19.9,18.92,15.64,67.12,0.2
2009-09-04,19.9,17.3,17.97,51.58,0.01
2009-09-05,19.9,14.5,21.72,76.62,0.2
2009-09-06,19.89,14.87,18.8,73.79,0.06
2009-09-07,19.89,15.7,8.88,72.62,0.01
2009-09-08,19.88,17.85,8.81,65.92,0
2009-09-09,19.88,18.73,10.53,60.38,0
2009-09-10,19.87,16.73,10.63,76.42,0
2009-09-11,19.87,16.32,12.89,71.08,0
2009-09-12,19.87,15.0,8.02,72.71,0
2009-09-13,19.86,12.88,13.17,82.62,0.24
2009-09-14,19.86,13.97,13.19,79.25,0
2009-09-15,19.86,16.51,17.31,73.79,0
2009-09-16,19.86,17.42,14.09,77.12,0
2009-09-17,19.85,14.7,12.76,72.04,0
2009-09-18,19.85,14.35,9.03,70.67,0
2009-09-19,19.85,15.72,13.5,59.33,0
2009-09-20,19.84,17.0,6.23,68.5,0
2009-09-21,19.84,16.1,7.94,76.29,0
2009-09-22,19.84,16.23,9.78,70.29,0
2009-09-23,19.84,16.48,14.24,70.17,0.01
2009-09-24,19.84,15.34,11.62,62.92,0
2009-09-25,19.84,13.92,9.85,72.17,0
2009-09-26,19.83,14.52,4.73,72.21,0
2009-09-27,19.83,14.09,4.59,74.38,0
2009-09-28,19.82,13.56,15.59,79.17,0.06
2009-09-29,19.83,13.2,17.83,85.96,0.17
2009-09-30,19.83,10.43,8.9,69.0,0
2009-10-01,19.83,12.22,20.7,74.88,0.18
2009-10-02,19.83,9.04,16.05,75.25,0.14
2009-10-03,19.82,10.45,20.03,77.42,0.01
2009-10-04,19.82,13.12,27.16,62.62,0.04
2009-10-05,19.81,10.78,13.65,63.54,0
2009-10-06,19.81,11.06,12.69,80.96,0.21
2009-10-07,19.81,17.27,16.37,87.29,0.43
2009-10-08,19.82,13.03,13.28,85.79,0.65
2009-10-09,19.84,9.42,10.68,71.5,0
2009-10-10,19.84,8.77,14.35,76.79,0.27
2009-10-11,19.85,9.3,10.96,92.5,0.11
2009-10-12,19.85,7.78,17.2,86.58,0.42
2009-10-13,19.86,5.05,16.57,80.88,0.03
2009-10-14,19.86,4.34,23.72,73.5,0.03
2009-10-15,19.86,3.87,23.76,88.38,0.38
2009-10-16,19.87,3.58,12.97,92.96,0.29
2009-10-17,19.87,5.27,10.68,84.38,0.02
2009-10-18,19.86,5.16,10.88,85.88,0.02
2009-10-19,19.86,4.18,7.92,86.29,0
2009-10-20,19.86,4.51,11.22,82.88,0
2009-10-21,19.86,6.29,10.85,82.08,0
2009-10-22,19.86,6.65,16.01,82.21,0.01
2009-10-23,19.86,6.64,7.77,92.5,0.12
2009-10-24,19.85,7.61,4.85,91.83,0
2009-10-25,19.85,9.02,11.47,92.04,0.01
2009-10-26,19.85,9.44,13.05,90.88,0.11
2009-10-27,19.85,10.25,13.84,88.04,0.05
2009-10-28,19.85,9.05,5.55,93.25,0.27
2009-10-29,19.86,7.72,9.14,91.5,0.06
2009-10-30,19.86,4.95,6.98,82.75,0
2009-10-31,19.86,4.3,8.54,79.38,0
2009-11-01,19.86,2.77,14.99,82.08,0
2009-11-02,19.86,4.52,16.28,85.0,0.52
2009-11-03,19.87,4.08,13.49,90.42,0.26
2009-11-04,19.87,2.76,17.12,93.96,0.38
2009-11-05,19.88,6.1,14.11,87.08,0.01
2009-11-06,19.88,6.48,14.17,82.0,0
2009-11-07,19.88,4.93,10.52,87.38,0
2009-11-08,19.88,4.5,9.5,92.88,0
2009-11-09,19.88,5.08,11.25,96.38,0.31
2009-11-10,19.89,5.72,8.95,91.08,0.02
2009-11-11,19.89,4.94,3.4,89.79,0
2009-11-12,19.89,6.16,6.7,91.17,0.0
2009-11-13,19.89,7.12,10.06,92.29,0.09
2009-11-14,19.89,10.08,13.54,88.33,0.04
2009-11-15,19.89,9.4,12.03,87.58,0.03
2009-11-16,19.89,7.68,8.88,92.96,0.14
2009-11-17,19.89,10.05,10.54,93.75,0.25
2009-11-18,19.9,8.76,23.62,81.12,0.02
2009-11-19,19.9,10.97,20.22,78.25,0.02
2009-11-20,19.91,8.84,14.37,78.33,0
2009-11-21,19.91,10.19,10.55,85.62,0
2009-11-22,19.9,9.83,14.35,82.62,0
2009-11-23,19.9,9.05,23.78,78.17,0.26
2009-11-24,19.9,9.19,25.17,82.79,0.25
2009-11-25,19.91,11.01,20.62,76.04,0.01
2009-11-26,19.92,9.6,20.25,69.0,0
2009-11-27,19.92,7.68,22.56,75.83,0.09
2009-11-28,19.92,6.95,19.51,74.46,0.02
2009-11-29,19.92,8.19,16.82,74.88,0.05
2009-11-30,19.92,5.51,9.97,84.46,0.01
2009-12-01,19.92,5.15,13.05,93.75,0.37
2009-12-02,19.93,2.67,10.69,84.88,0
2009-12-03,19.93,3.1,12.82,88.75,0
2009-12-04,19.93,1.71,9.19,89.62,0
2009-12-05,19.93,2.02,10.62,87.08,0.08
2009-12-06,19.93,4.92,11.31,95.08,0.16
2009-12-07,19.93,6.82,11.17,93.29,0.11
2009-12-08,19.93,4.08,11.06,96.58,0.02
2009-12-09,19.94,4.92,4.6,95.17,0
2009-12-10,19.94,4.56,11.5,96.21,0.31
2009-12-11,19.94,2.62,13.97,88.46,0.04
2009-12-12,19.94,0.13,7.72,93.04,0
2009-12-13,19.94,-1.29,7.82,78.5,0
2009-12-14,19.94,-0.57,9.36,86.38,0
2009-12-15,19.94,-0.98,4.72,90.33,0
2009-12-16,19.94,-2.17,3.81,85.08,0.01
2009-12-17,19.94,-2.91,8.35,73.21,0.02
2009-12-18,19.94,-9.15,14.68,53.04,0.02
2009-12-19,19.94,-11.13,6.56,60.12,0
2009-12-20,19.94,-10.08,11.0,60.5,0.02
2009-12-21,19.94,-3.16,14.57,80.67,0.07
2009-12-22,19.94,-0.68,17.29,80.67,0.11
2009-12-23,19.94,-0.13,7.87,95.42,0.21
2009-12-24,19.94,-0.54,13.93,95.71,0
2009-12-25,19.94,3.94,19.27,91.21,0.15
2009-12-26,19.95,3.08,27.05,81.96,0.04
2009-12-27,19.95,0.4,13.7,82.5,0
2009-12-28,19.95,0.85,15.91,91.58,0.07
2009-12-29,19.96,-1.74,9.65,94.79,0
2009-12-30,19.96,-1.13,14.9,85.54,0.11
2009-12-31,19.97,-1.66,17.55,84.83,0.27
